Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-12-05 00:00:00-05:00,25.858734764354733,25.87880019034517,25.557766981636245,25.638025283813477,153275600,0.0,0.0
2014-12-08 00:00:00-05:00,25.437380166297938,25.5599974923916,24.884491516202875,25.05838394165039,230659600,0.0,0.0
2014-12-09 00:00:00-05:00,24.565683821832337,25.481964548435666,24.37841391156634,25.441835403442383,240832000,0.0,0.0
2014-12-10 00:00:00-05:00,25.506489654136438,25.60458180308519,24.866653162397196,24.958057403564453,178261200,0.0,0.0
2014-12-11 00:00:00-05:00,25.027175851911455,25.370502709132037,24.822070324905606,24.88449478149414,165606800,0.0,0.0
2014-12-12 00:00:00-05:00,24.62587953291558,24.940224821815335,24.429693524119806,24.463134765625,224112400,0.0,0.0
2014-12-15 00:00:00-05:00,24.679383782324912,24.880029524638967,23.70959801218116,24.128725051879883,268872400,0.0,0.0
2014-12-16 00:00:00-05:00,23.714056481180172,24.558996722355715,23.689533019494682,23.79877281188965,243162800,0.0,0.0
2014-12-17 00:00:00-05:00,23.881261040415165,24.48765457399234,23.814378562742917,24.39179229736328,213647200,0.0,0.0
2014-12-18 00:00:00-05:00,24.940222363734804,25.11411476135254,24.670465990392927,25.11411476135254,236024800,0.0,0.0
2014-12-19 00:00:00-05:00,25.02717001453014,25.245649608507605,24.89340675482465,24.92015838623047,353719200,0.0,0.0
2014-12-22 00:00:00-05:00,25.00487575488775,25.301383767382298,24.96251673843478,25.178768157958984,180670000,0.0,0.0
2014-12-23 00:00:00-05:00,25.243416821290744,25.265710410347474,25.07175261368109,25.089588165283203,104113600,0.0,0.0
2014-12-24 00:00:00-05:00,25.09851090058966,25.127492402001018,24.971435546875,24.971435546875,57918400,0.0,0.0
2014-12-26 00:00:00-05:00,24.9914980517856,25.531010811355205,24.971434328916054,25.412853240966797,134884000,0.0,0.0
2014-12-29 00:00:00-05:00,25.368268105053133,25.586747709218645,25.34820267967096,25.395021438598633,110395600,0.0,0.0
2014-12-30 00:00:00-05:00,25.334829112825815,25.397251862415626,24.99373215907267,25.08513641357422,119526000,0.0,0.0
2014-12-31 00:00:00-05:00,25.15202205161032,25.221132718608956,24.570150104403687,24.608049392700195,165613600,0.0,0.0
2015-01-02 00:00:00-05:00,24.833211143059795,24.84435878960709,23.932536070762698,24.37395668029785,212818400,0.0,0.0
2015-01-05 00:00:00-05:00,24.14209608728573,24.222354368319163,23.50003153991009,23.687299728393555,257142000,0.0,0.0
2015-01-06 00:00:00-05:00,23.751959797467396,23.950375693290983,23.32614480023075,23.689537048339844,263188400,0.0,0.0
2015-01-07 00:00:00-05:00,23.89909784029818,24.122037192169962,23.78762816436229,24.02171516418457,160423600,0.0,0.0
2015-01-08 00:00:00-05:00,24.351663442112248,25.002645868885438,24.233504170026166,24.94468116760254,237458000,0.0,0.0
2015-01-09 00:00:00-05:00,25.118574624437795,25.247879847766303,24.570144060990724,24.971435546875,214798000,0.0,0.0
2015-01-12 00:00:00-05:00,25.102973353389828,25.109661262515306,24.255804746611272,24.35612678527832,198603200,0.0,0.0
2015-01-13 00:00:00-05:00,24.842132669638435,25.147560201677837,24.280326237235585,24.572376251220703,268367600,0.0,0.0
2015-01-14 00:00:00-05:00,24.30931010246105,24.632571521816214,24.188922633633567,24.478744506835938,195826400,0.0,0.0
2015-01-15 00:00:00-05:00,24.523329791471546,24.536705608890436,23.7787131396861,23.814382553100586,240056000,0.0,0.0
2015-01-16 00:00:00-05:00,23.861190548311303,23.98380783103414,23.45321126313354,23.62933349609375,314053200,0.0,0.0
2015-01-20 00:00:00-05:00,24.041778819825314,24.293701375282183,23.743040905610243,24.237966537475586,199599600,0.0,0.0
2015-01-21 00:00:00-05:00,24.28923919239698,24.75964131223623,24.137640380777334,24.423004150390625,194303600,0.0,0.0
2015-01-22 00:00:00-05:00,24.581293856127914,25.073989628526647,24.460906399842948,25.05838394165039,215185600,0.0,0.0
2015-01-23 00:00:00-05:00,25.036093791313785,25.35935522147224,24.86442951116092,25.187692642211914,185859200,0.0,0.0
2015-01-26 00:00:00-05:00,25.357118517617224,25.495341512356145,25.147556707332374,25.21443748474121,222460000,0.0,0.0
2015-01-27 00:00:00-05:00,25.0628468690482,25.076224389617437,24.307082441252685,24.331605911254883,382274800,0.0,0.0
2015-01-28 00:00:00-05:00,26.224357328892104,26.333598844201934,25.707138061523438,25.707138061523438,585908400,0.0,0.0
2015-01-29 00:00:00-05:00,25.932306202935116,26.57214277637814,25.76287181363559,26.507490158081055,337745600,0.0,0.0
2015-01-30 00:00:00-05:00,26.396014040267907,26.752716587928575,26.050457437317064,26.119569778442383,334982000,0.0,0.0
2015-02-02 00:00:00-05:00,26.317992604118825,26.567683603261504,25.878801784836604,26.447296142578125,250956400,0.0,0.0
2015-02-03 00:00:00-05:00,26.418308564540208,26.549841942652808,26.219892712236536,26.451749801635742,207662800,0.0,0.0
2015-02-04 00:00:00-05:00,26.41831736239906,26.86642600656814,26.375958334578797,26.654632568359375,280598800,0.0,0.0
2015-02-05 00:00:00-05:00,26.862783391115883,26.909786932384687,26.690443334349396,26.844879150390625,168984800,0.1175,0.0
2015-02-06 00:00:00-05:00,26.862776548725815,26.914255710162042,26.511380513371343,26.61881446838379,174826400,0.0,0.0
2015-02-09 00:00:00-05:00,26.53376527731774,26.82249052558804,26.50690636016486,26.79563331604004,155559200,0.0,0.0
2015-02-10 00:00:00-05:00,26.8963501313823,27.339512853865894,26.894113169084342,27.310415267944336,248034000,0.0,0.0
2015-02-11 00:00:00-05:00,27.478280027973813,27.95949160738301,27.417849600608395,27.950538635253906,294247200,0.0,0.0
2015-02-12 00:00:00-05:00,28.214648307452872,28.532472874886167,28.104977375631425,28.304176330566406,297898000,0.0,0.0
2015-02-13 00:00:00-05:00,28.48771054944058,28.48771054944058,28.12288582916169,28.442947387695312,217088800,0.0,0.0
2015-02-17 00:00:00-05:00,28.534711810949112,28.845822096996574,28.407134924160566,28.610811233520508,252609600,0.0,0.0
2015-02-18 00:00:00-05:00,28.56605274046486,28.823445241811108,28.525765203666268,28.810016632080078,179566800,0.0,0.0
2015-02-19 00:00:00-05:00,28.756288963828897,28.87939020303563,28.722717450958815,28.749574661254883,149449600,0.0,0.0
2015-02-20 00:00:00-05:00,28.787620935910905,28.984582901000977,28.66004578322087,28.984582901000977,195793600,0.0,0.0
2015-02-23 00:00:00-05:00,29.100977336055,29.76795768737793,29.020402276383003,29.76795768737793,283896400,0.0,0.0
2015-02-24 00:00:00-05:00,29.75452750001065,29.902249004100412,29.358366526391833,29.582185745239258,276912400,0.0,0.0
2015-02-25 00:00:00-05:00,29.445654214293423,29.454608895056943,28.682429901681022,28.825674057006836,298846800,0.0,0.0
2015-02-26 00:00:00-05:00,28.825670095947338,29.291214390586294,28.337745932895004,29.19049644470215,365150000,0.0,0.0
2015-02-27 00:00:00-05:00,29.096491999113884,29.224070564872093,28.702571490755144,28.751811981201172,248059200,0.0,0.0
2015-03-02 00:00:00-05:00,28.928630341019584,29.159163833769917,28.716002793315173,28.892818450927734,192386800,0.0,0.0
2015-03-03 00:00:00-05:00,28.86372837697514,28.98906659488391,28.669003331457308,28.95325469970703,151265200,0.0,0.0
2015-03-04 00:00:00-05:00,28.895063620973367,28.998018553050823,28.720484896833007,28.76972198486328,126665200,0.0,0.0
2015-03-05 00:00:00-05:00,28.77867317073286,28.816722024940592,28.147503094490787,28.292985916137695,226068400,0.0,0.0
2015-03-06 00:00:00-05:00,28.738385722039357,28.95549063291567,28.25941444811746,28.335512161254883,291368400,0.0,0.0
2015-03-09 00:00:00-04:00,28.63990681176608,29.000257595467353,27.99083074073296,28.456375122070312,354114000,0.0,0.0
2015-03-10 00:00:00-04:00,28.29298407386187,28.474277067780427,27.708815862785542,27.867727279663086,275426400,0.0,0.0
2015-03-11 00:00:00-04:00,27.921449771757896,27.92592540514453,27.330567123617293,27.359663009643555,275756000,0.0,0.0
2015-03-12 00:00:00-04:00,27.375320956689066,27.95501346996512,27.22312385934291,27.854293823242188,193450800,0.0,0.0
2015-03-13 00:00:00-04:00,27.843106526843343,28.06692570839738,27.435755684719187,27.66181182861328,207309200,0.0,0.0
2015-03-16 00:00:00-04:00,27.72671536283297,27.966201782226562,27.500659253453357,27.966201782226562,143497200,0.0,0.0
2015-03-17 00:00:00-04:00,28.178838625382888,28.496661490880026,28.122883823389515,28.433992385864258,204092400,0.0,0.0
2015-03-18 00:00:00-04:00,28.425036730602265,28.9084869938597,28.284031257621287,28.754051208496094,261083600,0.0,0.0
2015-03-19 00:00:00-04:00,28.816721243016858,28.92863084007712,28.514565672475143,28.53694725036621,183238000,0.0,0.0
2015-03-20 00:00:00-04:00,28.704809643124317,28.73838115381605,28.0132092011976,28.178834915161133,274780400,0.0,0.0
2015-03-23 00:00:00-04:00,28.451899174077113,28.615286244472742,28.31760627923593,28.472042083740234,150838800,0.0,0.0
2015-03-24 00:00:00-04:00,28.476516330480365,28.65780762056748,28.326556175214037,28.355653762817383,131369200,0.0,0.0
2015-03-25 00:00:00-04:00,28.322082357193416,28.384751461269474,27.61481285095215,27.61481285095215,206620800,0.0,0.0
2015-03-26 00:00:00-04:00,27.47604341066872,27.950538986235824,27.440231521702604,27.807294845581055,190291600,0.0,0.0
2015-03-27 00:00:00-04:00,27.88115559384554,27.910251472935194,27.509616637542468,27.58571434020996,158184800,0.0,0.0
2015-03-30 00:00:00-04:00,27.76477047540976,28.290745216614013,27.753578833160898,28.28403091430664,188398800,0.0,0.0
2015-03-31 00:00:00-04:00,28.221358114819527,28.310886123671647,27.834151909870844,27.84981918334961,168362400,0.0,0.0
2015-04-01 00:00:00-04:00,27.93710902546742,28.00425546021684,27.552139775794263,27.809532165527344,162485600,0.0,0.0
2015-04-02 00:00:00-04:00,27.984116803196997,28.102740716579387,27.79610947804871,28.04902458190918,128880400,0.0,0.0
2015-04-06 00:00:00-04:00,27.858775433818995,28.539185990529052,27.82744088317356,28.503374099731445,148776000,0.0,0.0
2015-04-07 00:00:00-04:00,28.568277683057104,28.675709924490732,28.196738762325825,28.203453063964844,140049200,0.0,0.0
2015-04-08 00:00:00-04:00,28.167645319932035,28.290746560095975,27.970685043274674,28.111690521240234,149316800,0.0,0.0
2015-04-09 00:00:00-04:00,28.167651423662615,28.331040222594048,27.901307685346197,28.326562881469727,129936000,0.0,0.0
2015-04-10 00:00:00-04:00,28.190027697435614,28.472040368970344,28.03559360983742,28.447420120239258,160752000,0.0,0.0
2015-04-13 00:00:00-04:00,28.731670584931383,28.77643715861662,28.337750009055874,28.39146614074707,145460400,0.0,0.0
2015-04-14 00:00:00-04:00,28.425046289824923,28.489954080753716,28.181084113759724,28.268373489379883,102098400,0.0,0.0
2015-04-15 00:00:00-04:00,28.292983360655153,28.454131735851178,28.203455347143034,28.375795364379883,115881600,0.0,0.0
2015-04-16 00:00:00-04:00,28.263887597236973,28.447419268351307,28.225838744011973,28.239267349243164,113476000,0.0,0.0
2015-04-17 00:00:00-04:00,28.10050381332606,28.23255633375419,27.856539975056695,27.92144775390625,207828000,0.0,0.0
2015-04-20 00:00:00-04:00,28.104982908310078,28.67572096625357,28.01545486757227,28.559335708618164,188217200,0.0,0.0
2015-04-21 00:00:00-04:00,28.671243104864594,28.69362297747053,28.35117984818669,28.404897689819336,129740400,0.0,0.0
2015-04-22 00:00:00-04:00,28.42280532805826,28.843584892197683,28.272846844347463,28.787630081176758,150618000,0.0,0.0
2015-04-23 00:00:00-04:00,28.716001415798008,29.19049698351894,28.68018952742407,29.022632598876953,183083600,0.0,0.0
2015-04-24 00:00:00-04:00,29.206169872739952,29.237504425456837,28.92415548307788,29.15916633605957,178103600,0.0,0.0
2015-04-27 00:00:00-04:00,29.613519444421453,29.79705283787924,29.3538883384027,29.689617156982422,387816800,0.0,0.0
2015-04-28 00:00:00-04:00,30.094727182535763,30.11262971079997,29.000251574874955,29.221830368041992,475696000,0.0,0.0
2015-04-29 00:00:00-04:00,29.13230703664615,29.452366843951932,28.716003200255855,28.79210090637207,253544400,0.0,0.0
2015-04-30 00:00:00-04:00,28.792099539189596,28.792099539189596,27.883394203442332,28.010971069335938,332781600,0.0,0.0
2015-05-01 00:00:00-04:00,28.223602028212177,29.12559487854035,28.044547684846687,28.861486434936523,234050400,0.0,0.0
2015-05-04 00:00:00-04:00,28.984584673121045,29.22407284215331,28.707047652180897,28.80552864074707,203953200,0.0,0.0
2015-05-05 00:00:00-04:00,28.68242906360375,28.74957550652796,28.151978653401407,28.156455993652344,197085600,0.0,0.0
2015-05-06 00:00:00-04:00,28.326557793533215,28.369083988549257,27.610337026765688,27.979639053344727,288564000,0.0,0.0
2015-05-07 00:00:00-04:00,28.04257157507958,28.33700064646105,27.874005980407997,28.15270233154297,175763600,0.13,0.0
2015-05-08 00:00:00-04:00,28.471847524462675,28.683116912841797,28.343737764745836,28.683116912841797,222201600,0.0,0.0
2015-05-11 00:00:00-04:00,28.631428470272247,28.669636260817466,28.23586072152867,28.390941619873047,168143200,0.0,0.0
2015-05-12 00:00:00-04:00,28.22911226702242,28.51679721671506,28.053804357974563,28.289796829223633,192640000,0.0,0.0
2015-05-13 00:00:00-04:00,28.352731612863014,28.58647609545051,28.289800735769802,28.321266174316406,138776800,0.0,0.0
2015-05-14 00:00:00-04:00,28.635922486052632,28.98204231262207,28.579733957556087,28.98204231262207,180814000,0.0,0.0
2015-05-15 00:00:00-04:00,29.009014366416867,29.10341068024211,28.815725696353127,28.941587448120117,152832000,0.0,0.0
2015-05-18 00:00:00-04:00,28.853933979037862,29.379857777734692,28.84943793654734,29.260738372802734,203531600,0.0,0.0
2015-05-19 00:00:00-04:00,29.373112996171944,29.415816822606384,29.13712051235946,29.233766555786133,178532800,0.0,0.0
2015-05-20 00:00:00-04:00,29.218025468545495,29.43828346951705,29.069686977708226,29.231510162353516,145819600,0.0,0.0
2015-05-21 00:00:00-04:00,29.233767653273,29.584383503197007,29.17982543425568,29.530441284179688,158921600,0.0,0.0
2015-05-22 00:00:00-04:00,29.577638236077643,29.885550227582346,29.532684676594396,29.788904190063477,182384000,0.0,0.0
2015-05-26 00:00:00-04:00,29.802393321265853,29.872066539550858,29.02024662893529,29.13262367248535,282790400,0.0,0.0
2015-05-27 00:00:00-04:00,29.294440127293125,29.725967463375532,29.22926296604853,29.67652130126953,183332800,0.0,0.0
2015-05-28 00:00:00-04:00,29.63607041219383,29.65629745446761,29.465258561646166,29.61808967590332,122933200,0.0,0.0
2015-05-29 00:00:00-04:00,29.494485370756312,29.543931556817682,29.195561947558414,29.280969619750977,203538000,0.0,0.0
2015-06-01 00:00:00-04:00,29.28096640866928,29.53044361844702,29.229273921447067,29.339401245117188,128451200,0.0,0.0
2015-06-02 00:00:00-04:00,29.18655719226101,29.366361094266008,29.06519153035529,29.209033966064453,134670400,0.0,0.0
2015-06-03 00:00:00-04:00,29.366373797813427,29.429304676317205,29.195558473752598,29.245004653930664,123934000,0.0,0.0
2015-06-04 00:00:00-04:00,29.12364395786325,29.348398113954673,28.973059084819152,29.07419776916504,153800400,0.0,0.0
2015-06-05 00:00:00-04:00,29.105659921309,29.148363754851772,28.84944034952825,28.91461753845215,142507200,0.0,0.0
2015-06-08 00:00:00-04:00,28.97080305232723,29.040479706333183,28.505563833653543,28.723575592041016,210699200,0.0,0.0
2015-06-09 00:00:00-04:00,28.476345101118678,28.7865068708956,28.23361196509307,28.638168334960938,224301600,0.0,0.0
2015-06-10 00:00:00-04:00,28.750552621277276,29.069703126771035,28.73481989818218,28.966318130493164,156349200,0.0,0.0
2015-06-11 00:00:00-04:00,29.033734780364004,29.25848889420912,28.876407586567545,28.90113067626953,141563600,0.0,0.0
2015-06-12 00:00:00-04:00,28.811229903995343,28.842695342210185,28.568495053705632,28.581979751586914,147544800,0.0,0.0
2015-06-15 00:00:00-04:00,28.341492866999417,28.597712414668447,28.25383890146726,28.52579116821289,175955600,0.0,0.0
2015-06-16 00:00:00-04:00,28.55051722700084,28.73481554738333,28.402180390955397,28.678627014160156,125976400,0.0,0.0
2015-06-17 00:00:00-04:00,28.705592824784844,28.74155258774129,28.485333060752694,28.611196517944336,131672400,0.0,0.0
2015-06-18 00:00:00-04:00,28.59546356649521,28.838196679996425,28.593215545473285,28.741552352905273,141628800,0.0,0.0
2015-06-19 00:00:00-04:00,28.70334413137962,28.72806721803076,28.40891682729114,28.453866958618164,218867600,0.0,0.0
2015-06-22 00:00:00-04:00,28.65389894758218,28.782008712499568,28.561750660758346,28.680870056152344,136157200,0.0,0.0
2015-06-23 00:00:00-04:00,28.651650770976936,28.680868183967497,28.516796951666542,28.55051040649414,121075600,0.0,0.0
2015-06-24 00:00:00-04:00,28.59096440672842,29.17307832682021,28.570737363949668,28.793243408203125,221123600,0.0,0.0
2015-06-25 00:00:00-04:00,28.961812708386695,29.038228277321082,28.656147003173828,28.656147003173828,127752400,0.0,0.0
2015-06-26 00:00:00-04:00,28.694356528015742,28.766277773914027,28.433642654661117,28.48758316040039,176267200,0.0,0.0
2015-06-29 00:00:00-04:00,28.197649773437956,28.42465189934006,27.977391711057404,27.988628387451172,196645600,0.0,0.0
2015-06-30 00:00:00-04:00,28.222370051659073,28.345985482844668,28.062794858961574,28.19090461730957,177482800,0.0,0.0
2015-07-01 00:00:00-04:00,28.521293870346295,28.53028423955922,28.316766828911863,28.453866958618164,120955200,0.0,0.0
2015-07-02 00:00:00-04:00,28.415661601012868,28.474098148516084,28.267323068444174,28.417909622192383,108844000,0.0,0.0
2015-07-06 00:00:00-04:00,28.080776714875054,28.37070969841166,28.060547954995105,28.319015502929688,112241600,0.0,0.0
2015-07-07 00:00:00-04:00,28.294297827729025,28.352734382769277,27.817818445743043,28.249347686767578,187787200,0.0,0.0
2015-07-08 00:00:00-04:00,27.97738825732834,28.013348017982107,27.54136479926531,27.548107147216797,243046400,0.0,0.0
2015-07-09 00:00:00-04:00,27.835793397320742,27.88299154993298,26.795182589374427,26.986223220825195,314380000,0.0,0.0
2015-07-10 00:00:00-04:00,27.40651579642756,27.83579524036448,27.242444547184643,27.707685470581055,245418000,0.0,0.0
2015-07-13 00:00:00-04:00,28.10101090574637,28.265082188596125,27.941435666118842,28.24260711669922,165762000,0.0,0.0
2015-07-14 00:00:00-04:00,28.328007630351955,28.402176896618563,28.10325352511089,28.23136329650879,127072400,0.0,0.0
2015-07-15 00:00:00-04:00,28.256089585800098,28.577488061288772,28.22462414468131,28.503318786621094,134596800,0.0,0.0
2015-07-16 00:00:00-04:00,28.710088290622444,28.896636320135975,28.622434328689263,28.883148193359375,144889600,0.0,0.0
2015-07-17 00:00:00-04:00,29.011257974420378,29.13262367248535,28.838196367100227,29.13262367248535,184658800,0.0,0.0
2015-07-20 00:00:00-04:00,29.436051910255706,29.885560219576888,29.375367328244,29.68328285217285,235600800,0.0,0.0
2015-07-21 00:00:00-04:00,29.858579693053603,29.874310694690784,29.28995216799273,29.386594772338867,307025600,0.0,0.0
2015-07-22 00:00:00-04:00,27.417754530342037,28.20664196912709,27.417754530342037,28.14371109008789,461802400,0.0,0.0
2015-07-23 00:00:00-04:00,28.363976600990632,28.56400768239579,28.107756975039347,28.130233764648438,203998000,0.0,0.0
2015-07-24 00:00:00-04:00,28.166180366652444,28.26057666579851,27.847029994451464,27.981882095336914,168649200,0.0,0.0
2015-07-27 00:00:00-04:00,27.664982694058814,27.78185579200723,27.44697264681471,27.593061447143555,177822000,0.0,0.0
2015-07-28 00:00:00-04:00,27.73016357421875,27.84928470191832,27.54361895199433,27.73016357421875,134472400,0.0,0.0
2015-07-29 00:00:00-04:00,27.678472853492377,27.757136460026633,27.480688111648522,27.64251136779785,148046800,0.0,0.0
2015-07-30 00:00:00-04:00,27.491922085527,27.54811061183937,27.354821944145797,27.50316047668457,134513200,0.0,0.0
2015-07-31 00:00:00-04:00,27.554851719133723,27.563842088707162,27.175018464397443,27.262672424316406,171540000,0.0,0.0
2015-08-03 00:00:00-04:00,27.307623877170098,27.548110701984474,26.413101780865432,26.619876861572266,279904000,0.0,0.0
2015-08-04 00:00:00-04:00,26.39063004671771,26.453560929984498,25.45340571791312,25.76581382751465,496554400,0.0,0.0
2015-08-05 00:00:00-04:00,25.385975930969593,26.39512311520206,25.194935281227153,25.93662452697754,397250400,0.0,0.0
2015-08-06 00:00:00-04:00,26.18271186158424,26.302370438623598,25.76503507894715,25.99306297302246,211612000,0.13,0.0
2015-08-07 00:00:00-04:00,25.86888985071016,26.245927710659167,25.850827723616987,26.081113815307617,154681600,0.0,0.0
2015-08-10 00:00:00-04:00,26.30914829956031,27.090317354596003,26.30914829956031,27.029359817504883,219806400,0.0,0.0
2015-08-11 00:00:00-04:00,26.598131421194037,26.681667469778514,25.586676386843436,25.622798919677734,388331200,0.0,0.0
2015-08-12 00:00:00-04:00,25.406058203935377,26.058537485009133,24.751320726309668,26.017898559570312,404870000,0.0,0.0
2015-08-13 00:00:00-04:00,26.19852176853472,26.279799636102535,25.85986456116871,25.99758529663086,194143200,0.0,0.0
2015-08-14 00:00:00-04:00,25.810193015444632,26.25947773466546,25.740204414648797,26.180458068847656,171718000,0.0,0.0
2015-08-17 00:00:00-04:00,26.198513282293927,26.562005371590807,26.076596520433572,26.451377868652344,163538800,0.0,0.0
2015-08-18 00:00:00-04:00,26.28656804732915,26.514597677255985,26.191744458745482,26.302371978759766,138242800,0.0,0.0
2015-08-19 00:00:00-04:00,26.21206678554693,26.306890387604565,25.891471718114214,25.96597671508789,193146000,0.0,0.0
2015-08-20 00:00:00-04:00,25.756010244854977,25.81696778511864,25.202869098390032,25.433156967163086,274006400,0.0,0.0
2015-08-21 00:00:00-04:00,24.93193651339731,25.263820756881,23.852749464857922,23.87758445739746,513102000,0.0,0.0
2015-08-24 00:00:00-04:00,21.41893348372314,24.563929176005363,20.770968941218076,23.28154754638672,648825200,0.0,0.0
2015-08-25 00:00:00-04:00,25.085468021423974,25.085468021423974,23.36734700706583,23.421531677246094,414406400,0.0,0.0
2015-08-26 00:00:00-04:00,24.177860708526076,24.810021377905944,23.71728852433415,24.764867782592773,387098400,0.0,0.0
2015-08-27 00:00:00-04:00,25.338334675160276,25.566362636211757,24.8393781744443,25.494115829467773,338464400,0.0,0.0
2015-08-28 00:00:00-04:00,25.32478540342176,25.582164741695397,25.182549997270417,25.57765007019043,212657600,0.0,0.0
2015-08-31 00:00:00-04:00,25.29317861549775,25.857607315200905,25.286405746701263,25.457992553710938,224917200,0.0,0.0
